timestamp,node_id,actual,predicted,error,absolute_error,squared_error
2026-05-06 02:33:26,Node_A,0.2599999999999999,3.8472,3.5872,3.5872,12.868003840000002
2026-05-06 02:33:26,Node_B,2.346,3.3067999999999995,0.9607999999999994,0.9607999999999994,0.923136639999999
2026-05-06 02:33:26,Node_C,4.358,2.9044000000000003,-1.4535999999999993,1.4535999999999993,2.112952959999998
2026-05-06 02:33:26,Node_D,5.828,2.7335999999999996,-3.0944000000000007,3.0944000000000007,9.575311360000004
2026-05-06 02:33:31,Node_A,0.298,3.218,2.92,2.92,8.526399999999999
2026-05-06 02:33:31,Node_B,2.294,1.5793333333333333,-0.7146666666666668,0.7146666666666668,0.5107484444444446
2026-05-06 02:33:31,Node_C,4.142,0.9633333333333334,-3.178666666666667,3.178666666666667,10.10392177777778
2026-05-06 02:33:36,Node_A,0.0999999999999999,3.432,3.332,3.332,11.102224
2026-05-06 02:33:36,Node_B,2.298,2.9,0.6019999999999999,0.6019999999999999,0.36240399999999984
2026-05-06 02:33:36,Node_D,5.7,1.5653333333333335,-4.134666666666667,4.134666666666667,17.095468444444446
2026-05-06 02:33:41,Node_A,0.0619999999999999,3.6639999999999993,3.6019999999999994,3.6019999999999994,12.974403999999996
2026-05-06 02:33:41,Node_B,2.3,3.1031999999999997,0.8031999999999999,0.8031999999999999,0.6451302399999999
2026-05-06 02:33:41,Node_C,4.016,2.7599999999999993,-1.2560000000000007,1.2560000000000007,1.5775360000000016
2026-05-06 02:33:41,Node_D,5.688,2.5387999999999997,-3.1492,3.1492,9.91746064
2026-05-06 02:33:46,Node_A,0.1359999999999999,3.6459999999999995,3.51,3.51,12.320099999999998
2026-05-06 02:33:46,Node_B,2.332,3.1216,0.7896000000000001,0.7896000000000001,0.6234681600000002
2026-05-06 02:33:46,Node_C,3.932,2.8015999999999996,-1.1304000000000003,1.1304000000000003,1.2778041600000007
2026-05-06 02:33:46,Node_D,5.702,2.5328,-3.1692,3.1692,10.043828640000001
2026-05-06 02:33:51,Node_A,0.198,3.6147999999999993,3.4167999999999994,3.4167999999999994,11.674522239999996
2026-05-06 02:33:51,Node_B,2.27,3.1407999999999996,0.8707999999999996,0.8707999999999996,0.7582926399999993
2026-05-06 02:33:51,Node_C,3.92,2.8108,-1.1092,1.1092,1.2303246399999999
2026-05-06 02:33:51,Node_D,5.694,2.5156,-3.1784,3.1784,10.10222656
2026-05-06 02:33:56,Node_A,0.204,3.145,2.941,2.941,8.649481
2026-05-06 02:33:56,Node_B,2.396,1.434,-0.962,0.962,0.9254439999999999
2026-05-06 02:33:56,Node_C,3.894,0.9346666666666665,-2.9593333333333334,2.9593333333333334,8.757653777777778
2026-05-06 02:34:01,Node_A,0.35,3.6327999999999996,3.2827999999999995,3.2827999999999995,10.776775839999997
2026-05-06 02:34:01,Node_B,2.35,3.1628,0.8127999999999997,0.8127999999999997,0.6606438399999995
2026-05-06 02:34:01,Node_C,3.938,2.8451999999999997,-1.0928000000000004,1.0928000000000004,1.194211840000001
2026-05-06 02:34:01,Node_D,5.588,2.5852,-3.0028,3.0028,9.01680784
2026-05-06 02:34:06,Node_A,0.2279999999999999,3.6144,3.3864,3.3864,11.46770496
2026-05-06 02:34:06,Node_B,2.222,3.1664000000000003,0.9444000000000004,0.9444000000000004,0.8918913600000007
2026-05-06 02:34:06,Node_C,3.96,2.8188,-1.1412,1.1412,1.30233744
2026-05-06 02:34:06,Node_D,5.708,2.5183999999999997,-3.1896000000000004,3.1896000000000004,10.173548160000003
2026-05-06 02:34:11,Node_A,0.2079999999999999,3.765599999999999,3.5575999999999994,3.5575999999999994,12.656517759999996
2026-05-06 02:34:11,Node_B,2.324,3.2723999999999998,0.9483999999999999,0.9483999999999999,0.8994625599999998
2026-05-06 02:34:11,Node_C,4.138,2.9095999999999997,-1.2284000000000002,1.2284000000000002,1.5089665600000004
2026-05-06 02:34:11,Node_D,5.904,2.6264,-3.2776,3.2776,10.74266176
2026-05-06 02:34:16,Node_A,0.2799999999999999,3.8668,3.5868,3.5868,12.865134240000001
2026-05-06 02:34:16,Node_B,2.466,3.3348,0.8687999999999998,0.8687999999999998,0.7548134399999996
2026-05-06 02:34:16,Node_C,4.23,2.982,-1.2480000000000002,1.2480000000000002,1.5575040000000004
2026-05-06 02:34:16,Node_D,5.942,2.7344,-3.2076000000000002,3.2076000000000002,10.288697760000002
2026-05-06 02:34:21,Node_A,0.418,3.8796,3.4616,3.4616,11.982674559999998
2026-05-06 02:34:21,Node_B,2.418,3.4144,0.9964,0.9964,0.9928129599999999
2026-05-06 02:34:21,Node_C,4.296,3.0388,-1.2572,1.2572,1.5805518400000003
2026-05-06 02:34:21,Node_D,5.970000000000001,2.7692000000000005,-3.2008,3.2008,10.245120640000001
2026-05-06 02:34:26,Node_A,0.4359999999999999,4.896,4.46,4.46,19.8916
2026-05-06 02:34:26,Node_C,4.3,3.2619999999999996,-1.0380000000000003,1.0380000000000003,1.0774440000000005
2026-05-06 02:34:26,Node_D,6.087999999999999,3.012,-3.075999999999999,3.075999999999999,9.461775999999995
2026-05-06 02:34:31,Node_A,0.518,3.8747999999999996,3.3568,3.3568,11.268106239999998
2026-05-06 02:34:31,Node_B,2.436,3.4688,1.0328,1.0328,1.0666758399999998
2026-05-06 02:34:31,Node_C,4.232,3.1096,-1.1224000000000003,1.1224000000000003,1.2597817600000007
2026-05-06 02:34:31,Node_D,6.038,2.7708,-3.2672000000000003,3.2672000000000003,10.674595840000002
2026-05-06 02:34:36,Node_A,0.408,3.8272,3.4192,3.4192,11.690928640000001
2026-05-06 02:34:36,Node_B,2.522,3.3663999999999996,0.8443999999999998,0.8443999999999998,0.7130113599999996
2026-05-06 02:34:36,Node_C,4.056,3.0596,-0.9964,0.9964,0.9928129599999999
2026-05-06 02:34:36,Node_D,5.98,2.7127999999999997,-3.2672000000000008,3.2672000000000008,10.674595840000006
2026-05-06 02:34:46,Node_A,0.262,4.7620000000000005,4.5,4.5,20.25
2026-05-06 02:34:46,Node_C,4.1160000000000005,3.1580000000000004,-0.9580000000000002,0.9580000000000002,0.9177640000000004
2026-05-06 02:34:46,Node_D,6.054,2.831333333333334,-3.222666666666666,3.222666666666666,10.385580444444441
2026-05-06 02:34:51,Node_A,0.25,3.9208,3.6708,3.6708,13.47477264
2026-05-06 02:34:51,Node_B,2.502,3.3743999999999996,0.8723999999999998,0.8723999999999998,0.7610817599999997
2026-05-06 02:34:51,Node_C,4.276000000000001,3.0196,-1.2564000000000006,1.2564000000000006,1.5785409600000015
2026-05-06 02:34:51,Node_D,6.048,2.7612,-3.2868,3.2868,10.80305424
2026-05-06 02:34:57,Node_A,0.186,3.9411999999999994,3.7551999999999994,3.7551999999999994,14.101527039999995
2026-05-06 02:34:57,Node_B,2.386,3.3575999999999997,0.9715999999999996,0.9715999999999996,0.9440065599999992
2026-05-06 02:34:57,Node_C,4.484,2.9379999999999997,-1.5460000000000003,1.5460000000000003,2.390116000000001
2026-05-06 02:34:57,Node_D,5.966,2.7851999999999997,-3.1808000000000005,3.1808000000000005,10.117488640000003
2026-05-06 02:35:02,Node_A,0.316,3.9764,3.6604,3.6604,13.398528160000001
2026-05-06 02:35:02,Node_B,2.35,3.396,1.0459999999999998,1.0459999999999998,1.0941159999999996
2026-05-06 02:35:02,Node_C,4.672000000000001,2.9315999999999995,-1.740400000000001,1.740400000000001,3.0289921600000036
2026-05-06 02:35:02,Node_D,5.838,2.872,-2.966,2.966,8.797156000000001
2026-05-06 02:35:07,Node_A,0.24,3.4479999999999995,3.2079999999999993,3.2079999999999993,10.291263999999995
2026-05-06 02:35:07,Node_B,2.38,1.665333333333333,-0.7146666666666668,0.7146666666666668,0.5107484444444446
2026-05-06 02:35:07,Node_C,4.516,0.9533333333333331,-3.562666666666667,3.562666666666667,12.692593777777779
2026-05-06 02:35:12,Node_B,2.44,5.416666666666666,2.976666666666666,2.976666666666666,8.860544444444441
2026-05-06 02:35:12,Node_C,4.518,4.723999999999999,0.20599999999999952,0.20599999999999952,0.0424359999999998
2026-05-06 02:35:12,Node_D,5.866,3.479,-2.3869999999999996,2.3869999999999996,5.697768999999998
2026-05-06 02:35:17,Node_A,0.2299999999999999,3.9151999999999996,3.6851999999999996,3.6851999999999996,13.580699039999997
2026-05-06 02:35:17,Node_B,2.412,3.306,0.8940000000000001,0.8940000000000001,0.7992360000000003
2026-05-06 02:35:17,Node_C,4.478,2.8928,-1.5852,1.5852,2.51285904
2026-05-06 02:35:17,Node_D,5.796,2.802,-2.994,2.994,8.964036000000002
2026-05-06 02:35:22,Node_A,0.174,3.9044,3.7304,3.7304,13.91588416
2026-05-06 02:35:22,Node_B,2.458,3.254,0.7959999999999998,0.7959999999999998,0.6336159999999997
2026-05-06 02:35:22,Node_C,4.43,2.8596,-1.5703999999999998,1.5703999999999998,2.4661561599999993
2026-05-06 02:35:22,Node_D,5.746,2.79,-2.9560000000000004,2.9560000000000004,8.737936000000003
2026-05-06 02:35:27,Node_A,0.298,3.8715999999999995,3.5735999999999994,3.5735999999999994,12.770616959999996
2026-05-06 02:35:27,Node_B,2.396,3.3392,0.9432,0.9432,0.8896262400000001
2026-05-06 02:35:27,Node_C,4.343999999999999,2.9495999999999998,-1.3943999999999996,1.3943999999999996,1.944351359999999
2026-05-06 02:35:27,Node_D,5.878,2.7555999999999994,-3.1224000000000007,3.1224000000000007,9.749381760000004
2026-05-06 02:35:32,Node_A,0.322,3.89,3.568,3.568,12.730624
2026-05-06 02:35:32,Node_B,2.2960000000000003,3.372,1.0759999999999996,1.0759999999999996,1.1577759999999993
2026-05-06 02:35:32,Node_C,4.5,2.9311999999999996,-1.5688000000000004,1.5688000000000004,2.461133440000001
2026-05-06 02:35:32,Node_D,5.858,2.7828,-3.0751999999999997,3.0751999999999997,9.456855039999999
2026-05-06 02:35:37,Node_A,0.3179999999999999,3.838,3.52,3.52,12.3904
2026-05-06 02:35:37,Node_B,2.194,3.3587999999999996,1.1647999999999996,1.1647999999999996,1.3567590399999991
2026-05-06 02:35:37,Node_C,4.482,2.9012,-1.5808000000000004,1.5808000000000004,2.4989286400000013
2026-05-06 02:35:37,Node_D,5.838,2.734,-3.104,3.104,9.634816
2026-05-06 02:35:42,Node_A,0.422,3.456,3.034,3.034,9.205155999999999
2026-05-06 02:35:42,Node_B,2.2540000000000004,3.141,0.8869999999999996,0.8869999999999996,0.7867689999999993
2026-05-06 02:35:42,Node_D,5.86,1.6433333333333338,-4.216666666666667,4.216666666666667,17.78027777777778
2026-05-06 02:35:47,Node_A,0.4,3.8491999999999997,3.4492,3.4492,11.896980639999999
2026-05-06 02:35:47,Node_B,2.192,3.4131999999999993,1.2211999999999992,1.2211999999999992,1.491329439999998
2026-05-06 02:35:47,Node_C,4.486,2.9543999999999997,-1.5316,1.5316,2.3457985600000004
2026-05-06 02:35:47,Node_D,5.89,2.7511999999999994,-3.1388000000000003,3.1388000000000003,9.852065440000002
2026-05-06 02:35:52,Node_A,0.272,3.8032,3.5312,3.5312,12.46937344
2026-05-06 02:35:52,Node_B,2.214,3.3087999999999997,1.0947999999999998,1.0947999999999998,1.1985870399999996
2026-05-06 02:35:52,Node_C,4.392,2.8732,-1.5188000000000001,1.5188000000000001,2.3067534400000005
2026-05-06 02:35:52,Node_D,5.804,2.6968,-3.1072,3.1072,9.654691840000002
